1.000100	 3.663327
1.050100	 1.676266
1.100100	 1.487157
1.150100	 1.386853
1.200100	 1.321614
1.250100	 1.274901
1.300100	 1.239482
1.350100	 1.211576
1.400100	 1.188969
1.450100	 1.170265
1.500100	 1.154528
1.550100	 1.141107
1.600100	 1.129531
1.650100	 1.119451
1.700100	 1.110601
1.750100	 1.102774
1.800100	 1.095809
1.850100	 1.089576
1.900100	 1.083969
1.950100	 1.078904
2.000100	 1.074310
2.050100	 1.070125
2.100100	 1.066302
2.150100	 1.062798
2.200100	 1.059577
2.250100	 1.056608
2.300100	 1.053864
2.350100	 1.051322
2.400100	 1.048963
2.450100	 1.046768
2.500100	 1.044722
2.550100	 1.042813
2.600100	 1.041026
2.650100	 1.039352
2.700100	 1.037782
2.750100	 1.036306
2.800100	 1.034917
2.850100	 1.033609
2.900100	 1.032374
2.950100	 1.031208
3.000100	 1.030105
3.050100	 1.029060
3.100100	 1.028071
3.150100	 1.027132
3.200100	 1.026240
3.250100	 1.025392
3.300100	 1.024586
3.350100	 1.023818
3.400100	 1.023086
3.450100	 1.022387
3.500100	 1.021721
3.550100	 1.021084
3.600100	 1.020475
3.650100	 1.019893
3.700100	 1.019336
3.750100	 1.018802
3.800100	 1.018290
3.850100	 1.017799
3.900100	 1.017327
3.950100	 1.016875
4.000100	 1.016440
4.050100	 1.016022
4.100100	 1.015620
4.150100	 1.015233
4.200100	 1.014860
4.250100	 1.014501
4.300100	 1.014155
4.350100	 1.013821
4.400100	 1.013500
4.450100	 1.013189
4.500100	 1.012889
4.550100	 1.012599
4.600100	 1.012319
4.650100	 1.012049
4.700100	 1.011787
4.750100	 1.011534
4.800100	 1.011289
4.850100	 1.011051
4.900100	 1.010821
4.950100	 1.010599
5.000100	 1.010383
5.050100	 1.010174
5.100100	 1.009971
5.150100	 1.009774
5.200100	 1.009583
5.250100	 1.009397
5.300100	 1.009217
5.350100	 1.009042
5.400100	 1.008872
5.450100	 1.008707
5.500100	 1.008546
5.550100	 1.008390
5.600100	 1.008238
5.650100	 1.008090
5.700100	 1.007947
5.750100	 1.007806
5.800100	 1.007670
5.850100	 1.007537
5.900100	 1.007408
5.950100	 1.007282
