0.001000	 0.262953
0.041000	 0.264548
0.081000	 0.268704
0.121000	 0.274252
0.161000	 0.279766
0.201000	 0.285112
0.241000	 0.297580
0.281000	 0.323196
0.321000	 0.356613
0.361000	 0.394176
0.401000	 0.434570
0.441000	 0.477354
0.481000	 0.522457
0.521000	 0.570011
0.561000	 0.620298
0.601000	 0.673740
0.641000	 0.730932
0.681000	 0.792701
0.721000	 0.860209
0.761000	 0.935152
0.801000	 1.020134
0.841000	 1.119454
0.881000	 1.240989
0.921000	 1.401732
0.961000	 1.649936
1.001000	 2.038594
1.041000	 1.705396
1.081000	 1.533328
1.121000	 1.434225
1.161000	 1.367496
1.201000	 1.318647
1.241000	 1.280983
1.281000	 1.250893
1.321000	 1.226223
1.361000	 1.205592
1.401000	 1.188065
1.441000	 1.172983
1.481000	 1.159866
1.521000	 1.148355
1.561000	 1.138174
1.601000	 1.129108
1.641000	 1.120989
1.681000	 1.113677
1.721000	 1.107062
1.761000	 1.101052
1.801000	 1.095571
1.841000	 1.090554
1.881000	 1.085947
1.921000	 1.081705
1.961000	 1.077788
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
0.000000	 0.000000
