0.001000	 0.963571
0.101000	 0.963709
0.201000	 0.964095
0.301000	 0.964722
0.401000	 0.965582
0.501000	 0.966662
0.601000	 0.967949
0.701000	 0.969425
0.801000	 0.971065
0.901000	 0.972847
1.001000	 0.974733
1.101000	 0.976699
1.201000	 0.978738
1.301000	 0.980803
1.401000	 0.982885
1.501000	 0.984956
1.601000	 0.986995
1.701000	 0.988989
1.801000	 0.990914
1.901000	 0.992768
2.001000	 0.994530
2.101000	 0.996196
2.201000	 0.997761
2.301000	 0.999222
2.401000	 1.000584
2.501000	 1.001830
2.601000	 1.002962
2.701000	 1.004004
2.801000	 1.004939
2.901000	 1.005782
3.001000	 1.006531
3.101000	 1.007187
3.201000	 1.007763
3.301000	 1.008267
3.401000	 1.008698
3.501000	 1.009061
3.601000	 1.009357
3.701000	 1.009597
3.801000	 1.009784
3.901000	 1.009922
4.001000	 1.010017
4.101000	 1.010068
4.201000	 1.010074
4.301000	 1.010042
4.401000	 1.009976
4.501000	 1.009879
4.601000	 1.009751
4.701000	 1.009599
4.801000	 1.009424
4.901000	 1.009231
5.001000	 1.009023
5.101000	 1.008804
5.201000	 1.008578
5.301000	 1.008348
5.401000	 1.008117
5.501000	 1.007888
5.601000	 1.007661
5.701000	 1.007439
5.801000	 1.007222
5.901000	 1.007010
6.001000	 1.006805
6.101000	 1.006606
6.201000	 1.006414
6.301000	 1.006229
6.401000	 1.006050
6.501000	 1.005878
6.601000	 1.005712
6.701000	 1.005552
6.801000	 1.005398
6.901000	 1.005250
7.001000	 1.005107
7.101000	 1.004970
7.201000	 1.004837
7.301000	 1.004710
7.401000	 1.004588
7.501000	 1.004469
7.601000	 1.004356
7.701000	 1.004246
7.801000	 1.004140
7.901000	 1.004038
8.001000	 1.003940
8.101000	 1.003845
8.201000	 1.003753
8.301000	 1.003665
8.401000	 1.003579
8.501000	 1.003497
8.601000	 1.003417
8.701000	 1.003340
8.801000	 1.003265
8.901000	 1.003193
9.001000	 1.003123
9.101000	 1.003056
9.201000	 1.002990
9.301000	 1.002927
9.401000	 1.002865
9.501000	 1.002806
9.601000	 1.002748
9.701000	 1.002692
9.801000	 1.002638
9.901000	 1.002585
